代码	名称	公告时间	类型	公告内容
300625	三雄极光	2024-10-26	报表披露	2024年三季报归属净利润6136万元，同比下降57.41%，基本每股收益0.2197元
300632	光莆股份	2024-10-26	报表披露	2024年三季报归属净利润7171万元，同比下降35.53%，基本每股收益0.235元
300633	开立医疗	2024-10-26	报表披露	2024年三季报归属净利润1.09亿元，同比下降66.01%，基本每股收益0.252元
300634	彩讯股份	2024-10-26	报表披露	2024年三季报归属净利润1.952亿元，同比下降36.36%，基本每股收益0.44元
300661	圣邦股份	2024-10-26	报表披露	2024年三季报归属净利润2.849亿元，同比增长100.57%，基本每股收益0.6054元
300676	华大基因	2024-10-26	报表披露	2024年三季报归属净利润-1.242亿元，同比下降276.49%，基本每股收益-0.3011元
300679	电连技术	2024-10-26	报表披露	2024年三季报归属净利润4.586亿元，同比增长85.36%，基本每股收益1.08元
300686	智动力	2024-10-26	报表披露	2024年三季报归属净利润-8053万元，同比增长55.16%，基本每股收益-0.3095元
300693	盛弘股份	2024-10-26	报表披露	2024年三季报归属净利润2.706亿元，同比下降0.93%，基本每股收益0.8736元
300700	岱勒新材	2024-10-26	报表披露	2024年三季报归属净利润-8486万元，同比下降150.88%，基本每股收益-0.22元
300701	森霸传感	2024-10-26	报表披露	2024年三季报归属净利润3686万元，同比下降2.40%，基本每股收益0.131元
300712	永福股份	2024-10-26	报表披露	2024年三季报归属净利润3359万元，同比增长10.52%，基本每股收益0.1801元
300722	新余国科	2024-10-26	报表披露	2024年三季报归属净利润6575万元，同比增长5.98%，基本每股收益0.24元
300726	宏达电子	2024-10-26	报表披露	2024年三季报归属净利润2.616亿元，同比下降32.17%，基本每股收益0.6353元
300736	百邦科技	2024-10-26	报表披露	2024年三季报归属净利润-1585万元，同比下降6.26%，基本每股收益-0.13元
300738	奥飞数据	2024-10-26	报表披露	2024年三季报归属净利润1.059亿元，同比下降13.63%，基本每股收益0.1102元
300766	每日互动	2024-10-26	报表披露	2024年三季报归属净利润634.6万元，同比增长1125.09%，基本每股收益0.0162元
300770	新媒股份	2024-10-26	报表披露	2024年三季报归属净利润4.276亿元，同比下降14.38%，基本每股收益1.87元
300774	倍杰特	2024-10-26	报表披露	2024年三季报归属净利润1.544亿元，同比增长21.42%，基本每股收益0.3777元
300812	易天股份	2024-10-26	报表披露	2024年三季报归属净利润-1394万元，同比下降147.11%，基本每股收益-0.1元
300850	新强联	2024-10-26	报表披露	2024年三季报归属净利润-3609万元，同比下降110.63%，基本每股收益-0.1元
300859	西域旅游	2024-10-26	报表披露	2024年三季报归属净利润1.153亿元，同比下降7.53%，基本每股收益0.74元
300882	万胜智能	2024-10-26	报表披露	2024年三季报归属净利润1.079亿元，同比下降43.93%，基本每股收益0.38元
300883	龙利得	2024-10-26	报表披露	2024年三季报归属净利润517.3万元，同比下降28.19%，基本每股收益0.015元
300889	爱克股份	2024-10-26	报表披露	2024年三季报归属净利润-7070万元，同比下降1288.49%，基本每股收益-0.4548元
300895	铜牛信息	2024-10-26	报表披露	2024年三季报归属净利润-6417万元，同比下降1569.48%，基本每股收益-0.4558元
300922	天秦装备	2024-10-26	报表披露	2024年三季报归属净利润2725万元，同比增长49.97%，基本每股收益0.18元
300938	信测标准	2024-10-26	报表披露	2024年三季报归属净利润1.431亿元，同比增长7.43%，基本每股收益0.9339元
300952	恒辉安防	2024-10-26	报表披露	2024年三季报归属净利润9407万元，同比增长0.83%，基本每股收益0.6488元
300953	震裕科技	2024-10-26	报表披露	2024年三季报归属净利润1.724亿元，同比增长214.39%，基本每股收益1.7元
300958	建工修复	2024-10-26	报表披露	2024年三季报归属净利润852.5万元，同比下降85.10%，基本每股收益0.05元
300961	深水海纳	2024-10-26	报表披露	2024年三季报归属净利润-190.5万元，同比增长92.66%，基本每股收益-0.0107元
300964	本川智能	2024-10-26	报表披露	2024年三季报归属净利润2117万元，同比增长43.41%，基本每股收益0.27元
300992	泰福泵业	2024-10-26	报表披露	2024年三季报归属净利润1957万元，同比下降48.85%，基本每股收益0.2155元
301015	百洋医药	2024-10-26	报表披露	2024年三季报归属净利润6.41亿元，同比增长17.42%，基本每股收益1.22元
301023	江南奕帆	2024-10-26	报表披露	2024年三季报归属净利润7207万元，同比增长87.59%，基本每股收益1.31元
301038	深水规院	2024-10-26	报表披露	2024年三季报归属净利润-390.9万元，同比增长93.93%，基本每股收益-0.0228元
301039	中集车辆	2024-10-26	报表披露	2024年三季报归属净利润8.426亿元，同比下降63.00%，基本每股收益0.43元
301069	凯盛新材	2024-10-26	报表披露	2024年三季报归属净利润5224万元，同比下降60.90%，基本每股收益0.1242元
301072	中捷精工	2024-10-26	报表披露	2024年三季报归属净利润-492.4万元，同比下降127.76%，基本每股收益-0.0469元
301089	拓新药业	2024-10-26	报表披露	2024年三季报归属净利润-265.4万元，同比下降100.85%，基本每股收益-0.02元
301102	兆讯传媒	2024-10-26	报表披露	2024年三季报归属净利润6722万元，同比下降44.23%，基本每股收益0.1656元
301118	恒光股份	2024-10-26	报表披露	2024年三季报归属净利润-5375万元，同比下降290.98%，基本每股收益-0.5039元
301130	西点药业	2024-10-26	报表披露	2024年三季报归属净利润3407万元，同比下降17.50%，基本每股收益0.4351元
301138	华研精机	2024-10-26	报表披露	2024年三季报归属净利润5398万元，同比增长7.94%，基本每股收益0.4498元
301148	嘉戎技术	2024-10-26	报表披露	2024年三季报归属净利润5250万元，同比下降8.30%，基本每股收益0.45元
301162	国能日新	2024-10-26	报表披露	2024年三季报归属净利润5321万元，同比增长2.69%，基本每股收益0.53元
301176	逸豪新材	2024-10-26	报表披露	2024年三季报归属净利润-1419万元，同比增长5.96%，基本每股收益-0.09元
301182	凯旺科技	2024-10-26	报表披露	2024年三季报归属净利润-4039万元，同比下降23.71%，基本每股收益-0.4215元
301229	纽泰格	2024-10-26	报表披露	2024年三季报归属净利润4647万元，同比下降10.90%，基本每股收益0.4163元
301236	软通动力	2024-10-26	报表披露	2024年三季报归属净利润7594万元，同比下降78.44%，基本每股收益0.08元
301262	海看股份	2024-10-26	报表披露	2024年三季报归属净利润3.292亿元，同比增长15.36%，基本每股收益0.79元
301282	金禄电子	2024-10-26	报表披露	2024年三季报归属净利润5694万元，同比增长85.35%，基本每股收益0.38元
301293	三博脑科	2024-10-26	报表披露	2024年三季报归属净利润1.046亿元，同比增长42.93%，基本每股收益0.51元
301305	朗坤环境	2024-10-26	报表披露	2024年三季报归属净利润1.934亿元，同比增长29.66%，基本每股收益0.8元
301312	智立方	2024-10-26	报表披露	2024年三季报归属净利润4439万元，同比下降19.07%，基本每股收益0.51元
301328	维峰电子	2024-10-26	报表披露	2024年三季报归属净利润6803万元，同比下降32.84%，基本每股收益0.62元
301362	民爆光电	2024-10-26	报表披露	2024年三季报归属净利润1.871亿元，同比增长0.48%，基本每股收益1.8元
301397	溯联股份	2024-10-26	报表披露	2024年三季报归属净利润1.086亿元，同比下降2.00%，基本每股收益0.91元
301448	开创电气	2024-10-26	报表披露	2024年三季报归属净利润5479万元，同比增长37.33%，基本每股收益0.53元
301508	中机认检	2024-10-26	报表披露	2024年三季报归属净利润9583万元，同比下降14.38%，基本每股收益0.4239元
301511	德福科技	2024-10-26	报表披露	2024年三季报归属净利润-2.041亿元，同比下降374.13%，基本每股收益-0.3238元
301538	骏鼎达	2024-10-26	报表披露	2024年三季报归属净利润1.155亿元，同比增长30.47%，基本每股收益2.193元
301568	思泰克	2024-10-26	报表披露	2024年三季报归属净利润5238万元，同比下降37.17%，基本每股收益0.51元
600055	万东医疗	2024-10-26	报表披露	2024年三季报归属净利润1.157亿元，同比下降3.70%，基本每股收益0.165元
600056	中国医药	2024-10-26	报表披露	2024年三季报归属净利润4.471亿元，同比下降24.74%，基本每股收益0.2989元
600059	古越龙山	2024-10-26	报表披露	2024年三季报归属净利润1.347亿元，同比增长1.08%，基本每股收益0.15元
600062	华润双鹤	2024-10-26	报表披露	2024年三季报归属净利润13.97亿元，同比增长1.07%，基本每股收益1.36元
600063	皖维高新	2024-10-26	报表披露	2024年三季报归属净利润2.002亿元，同比下降50.71%，基本每股收益0.093元
600084	中信尼雅	2024-10-26	报表披露	2024年三季报归属净利润40.71万元，同比下降94.69%，基本每股收益0.0004元
600095	湘财股份	2024-10-26	报表披露	2024年三季报归属净利润1.456亿元，同比下降2.93%，基本每股收益0.051元
600099	林海股份	2024-10-26	报表披露	2024年三季报归属净利润1223万元，同比增长5.22%，基本每股收益0.056元
600105	永鼎股份	2024-10-26	报表披露	2024年三季报归属净利润5730万元，同比下降34.14%，基本每股收益0.041元
600120	浙江东方	2024-10-26	报表披露	2024年三季报归属净利润4.183亿元，同比增长0.68%，基本每股收益0.12元
600141	兴发集团	2024-10-26	报表披露	2024年三季报归属净利润13.14亿元，同比增长37.85%，基本每股收益1.19元
600161	天坛生物	2024-10-26	报表披露	2024年三季报归属净利润10.52亿元，同比增长18.52%，基本每股收益0.53元
600188	兖矿能源	2024-10-26	报表披露	2024年三季报归属净利润114.1亿元，同比下降26.98%，基本每股收益1.36元
600199	金种子酒	2024-10-26	报表披露	2024年三季报归属净利润-9953万元，同比下降185.51%，基本每股收益-0.1513元
600237	铜峰电子	2024-10-26	报表披露	2024年三季报归属净利润6200万元，同比增长9.49%，基本每股收益0.0983元
600269	赣粤高速	2024-10-26	报表披露	2024年三季报归属净利润11.52亿元，同比增长6.25%，基本每股收益0.49元
600282	南钢股份	2024-10-26	报表披露	2024年三季报归属净利润17.54亿元，同比增长5.31%，基本每股收益0.2844元
600300	维维股份	2024-10-26	报表披露	2024年三季报归属净利润2.46亿元，同比增长83.74%，基本每股收益0.15元
600302	标准股份	2024-10-26	报表披露	2024年三季报归属净利润-4769万元，同比增长33.78%，基本每股收益-0.1378元
600313	农发种业	2024-10-26	报表披露	2024年三季报归属净利润5537万元，同比下降44.82%，基本每股收益0.0512元
600327	大东方	2024-10-26	报表披露	2024年三季报归属净利润1.008亿元，同比下降23.08%，基本每股收益0.114元
600332	白云山	2024-10-26	报表披露	2024年三季报归属净利润31.59亿元，同比下降16.68%，基本每股收益1.943元
600352	浙江龙盛	2024-10-26	报表披露	2024年三季报归属净利润13.53亿元，同比增长50.52%，基本每股收益0.4231元
600361	创新新材	2024-10-26	报表披露	2024年三季报归属净利润7.906亿元，同比增长10.06%，基本每股收益0.1845元
600365	ST通葡	2024-10-26	报表披露	2024年三季报归属净利润-3161万元，同比增长55.87%，基本每股收益-0.074元
600395	盘江股份	2024-10-26	报表披露	2024年三季报归属净利润3519万元，同比下降95.45%，基本每股收益0.016元
600397	安源煤业	2024-10-26	报表披露	2024年三季报归属净利润-1.86亿元，同比下降2005.71%，基本每股收益-0.1879元
600408	安泰集团	2024-10-26	报表披露	2024年三季报归属净利润-3.007亿元，同比增长31.11%，基本每股收益-0.3元
600409	三友化工	2024-10-26	报表披露	2024年三季报归属净利润3.947亿元，同比增长13.51%，基本每股收益0.1912元
600422	昆药集团	2024-10-26	报表披露	2024年三季报归属净利润3.874亿元，同比增长0.36%，基本每股收益0.5117元
